county,precinct,office,district,party,candidate,votes
Wyoming,Monroe Township,Auditor General,,REP,TIMOTHY DEFOOR,669
Wyoming,Monroe Township,Auditor General,,,JENNIFER MOOR,28
Wyoming,Monroe Township,Auditor General,,GRN,OLIVIA FAISON,10
Wyoming,Monroe Township,Auditor General,,Write-Ins,WI,0
Wyoming,Monroe Township,Auditor General,,Scattered,SC,0
Wyoming,Nicholson Boro,Auditor General,,DEM,NINA AHMAD,116
Wyoming,Nicholson Boro,Auditor General,,REP,TIMOTHY DEFOOR,219
Wyoming,Nicholson Boro,Auditor General,,,JENNIFER MOOR,17
Wyoming,Nicholson Boro,Auditor General,,GRN,OLIVIA FAISON,15
Wyoming,Nicholson Boro,Auditor General,,Write-Ins,WI,0
Wyoming,Nicholson Boro,Auditor General,,Scattered,SC,0
Wyoming,Nicholson Township,Auditor General,,DEM,NINA AHMAD,197
Wyoming,Nicholson Township,Auditor General,,REP,TIMOTHY DEFOOR,505
Wyoming,Nicholson Township,Auditor General,,,JENNIFER MOOR,22
Wyoming,Nicholson Township,Auditor General,,GRN,OLIVIA FAISON,6
Wyoming,Nicholson Township,Auditor General,,Write-Ins,WI,0
Wyoming,Nicholson Township,Auditor General,,Scattered,SC,0
Wyoming,North Branch Township,Auditor General,,DEM,NINA AHMAD,26
Wyoming,North Branch Township,Auditor General,,REP,TIMOTHY DEFOOR,116
Wyoming,North Branch Township,Auditor General,,,JENNIFER MOOR,2
Wyoming,North Branch Township,Auditor General,,GRN,OLIVIA FAISON,0
Wyoming,North Branch Township,Auditor General,,Write-Ins,WI,0
Wyoming,North Branch Township,Auditor General,,Scattered,SC,2
Wyoming,Northmoreland Township,Auditor General,,DEM,NINA AHMAD,245
Wyoming,Northmoreland Township,Auditor General,,REP,TIMOTHY DEFOOR,570
Wyoming,Northmoreland Township,Auditor General,,,JENNIFER MOOR,27
Wyoming,Northmoreland Township,Auditor General,,GRN,OLIVIA FAISON,13
Wyoming,Northmoreland Township,Auditor General,,Write-Ins,WI,0
Wyoming,Northmoreland Township,Auditor General,,Scattered,SC,1
Wyoming,Noxen Township,Auditor General,,DEM,NINA AHMAD,95
Wyoming,Noxen Township,Auditor General,,REP,TIMOTHY DEFOOR,314
Wyoming,Noxen Township,Auditor General,,,JENNIFER MOOR,26
Wyoming,Noxen Township,Auditor General,,GRN,OLIVIA FAISON,8
Wyoming,Noxen Township,Auditor General,,Write-Ins,WI,0
Wyoming,Noxen Township,Auditor General,,Scattered,SC,0
Wyoming,Overfield Township,Auditor General,,DEM,NINA AHMAD,335
Wyoming,Overfield Township,Auditor General,,REP,TIMOTHY DEFOOR,533
Wyoming,Overfield Township,Auditor General,,,JENNIFER MOOR,27
Wyoming,Overfield Township,Auditor General,,GRN,OLIVIA FAISON,18
Wyoming,Overfield Township,Auditor General,,Write-Ins,WI,0
Wyoming,Overfield Township,Auditor General,,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 1,Auditor General,,DEM,NINA AHMAD,47
Wyoming,Tunkhannock Boro Wards 1,Auditor General,,REP,TIMOTHY DEFOOR,104
Wyoming,Tunkhannock Boro Wards 1,Auditor General,,,JENNIFER MOOR,5
Wyoming,Tunkhannock Boro Wards 1,Auditor General,,GRN,OLIVIA FAISON,2
Wyoming,Tunkhannock Boro Wards 1,Auditor General,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 1,Auditor General,,Scattered,SC,1
Wyoming,Tunkhannock Boro Wards 2,Auditor General,,DEM,NINA AHMAD,130
Wyoming,Tunkhannock Boro Wards 2,Auditor General,,REP,TIMOTHY DEFOOR,176
Wyoming,Tunkhannock Boro Wards 2,Auditor General,,,JENNIFER MOOR,7
Wyoming,Tunkhannock Boro Wards 2,Auditor General,,GRN,OLIVIA FAISON,5
Wyoming,Tunkhannock Boro Wards 2,Auditor General,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 2,Auditor General,,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 3,Auditor General,,DEM,NINA AHMAD,57
Wyoming,Tunkhannock Boro Wards 3,Auditor General,,REP,TIMOTHY DEFOOR,126
Wyoming,Tunkhannock Boro Wards 3,Auditor General,,,JENNIFER MOOR,10
Wyoming,Tunkhannock Boro Wards 3,Auditor General,,GRN,OLIVIA FAISON,4
Wyoming,Tunkhannock Boro Wards 3,Auditor General,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 3,Auditor General,,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 4,Auditor General,,DEM,NINA AHMAD,80
Wyoming,Tunkhannock Boro Wards 4,Auditor General,,REP,TIMOTHY DEFOOR,141
Wyoming,Tunkhannock Boro Wards 4,Auditor General,,,JENNIFER MOOR,8
Wyoming,Tunkhannock Boro Wards 4,Auditor General,,GRN,OLIVIA FAISON,5
Wyoming,Tunkhannock Boro Wards 4,Auditor General,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 4,Auditor General,,Scattered,SC,1
Wyoming,Tunkhannock Twp #1,Auditor General,,DEM,NINA AHMAD,489
Wyoming,Tunkhannock Twp #1,Auditor General,,REP,TIMOTHY DEFOOR,974
Wyoming,Tunkhannock Twp #1,Auditor General,,,JENNIFER MOOR,48
Wyoming,Tunkhannock Twp #1,Auditor General,,GRN,OLIVIA FAISON,13
Wyoming,Tunkhannock Twp #1,Auditor General,,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #1,Auditor General,,Scattered,SC,0
Wyoming,Tunkhannock Twp #2,Auditor General,,DEM,NINA AHMAD,212
Wyoming,Tunkhannock Twp #2,Auditor General,,REP,TIMOTHY DEFOOR,469
Wyoming,Tunkhannock Twp #2,Auditor General,,,JENNIFER MOOR,21
Wyoming,Tunkhannock Twp #2,Auditor General,,GRN,OLIVIA FAISON,7
Wyoming,Tunkhannock Twp #2,Auditor General,,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #2,Auditor General,,Scattered,SC,0
Wyoming,Washington Township,Auditor General,,DEM,NINA AHMAD,168
Wyoming,Washington Township,Auditor General,,REP,TIMOTHY DEFOOR,530
Wyoming,Washington Township,Auditor General,,,JENNIFER MOOR,25
Wyoming,Washington Township,Auditor General,,GRN,OLIVIA FAISON,13
Wyoming,Washington Township,Auditor General,,Write-Ins,WI,0
Wyoming,Washington Township,Auditor General,,Scattered,SC,0
Wyoming,Windham Township,Auditor General,,DEM,NINA AHMAD,76
Wyoming,Windham Township,Auditor General,,REP,TIMOTHY DEFOOR,321
Wyoming,Windham Township,Auditor General,,,JENNIFER MOOR,11
Wyoming,Windham Township,Auditor General,,GRN,OLIVIA FAISON,4
Wyoming,Windham Township,Auditor General,,Write-Ins,WI,0
Wyoming,Windham Township,Auditor General,,Scattered,SC,0
Wyoming,Braintrim Township,State Treasurer,,DEM,JOE TORSELLA,42
Wyoming,Braintrim Township,State Treasurer,,REP,STACY L GARRITY,182
Wyoming,Braintrim Township,State Treasurer,,LIB,JOE SOLOSKI,2
Wyoming,Braintrim Township,State Treasurer,,GRN,TIMOTHY RUNKLE,1
Wyoming,Braintrim Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Braintrim Township,State Treasurer,,Scattered,SC,0
Wyoming,Clinton Township,State Treasurer,,DEM,JOE TORSELLA,277
Wyoming,Clinton Township,State Treasurer,,REP,STACY L GARRITY,480
Wyoming,Clinton Township,State Treasurer,,LIB,JOE SOLOSKI,17
Wyoming,Clinton Township,State Treasurer,,GRN,TIMOTHY RUNKLE,14
Wyoming,Clinton Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Clinton Township,State Treasurer,,Scattered,SC,0
Wyoming,Eaton Township,State Treasurer,,DEM,JOE TORSELLA,272
Wyoming,Eaton Township,State Treasurer,,REP,STACY L GARRITY,567
Wyoming,Eaton Township,State Treasurer,,LIB,JOE SOLOSKI,28
Wyoming,Eaton Township,State Treasurer,,GRN,TIMOTHY RUNKLE,14
Wyoming,Eaton Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Eaton Township,State Treasurer,,Scattered,SC,0
Wyoming,Exeter Township,State Treasurer,,DEM,JOE TORSELLA,124
Wyoming,Exeter Township,State Treasurer,,REP,STACY L GARRITY,265
Wyoming,Exeter Township,State Treasurer,,LIB,JOE SOLOSKI,7
Wyoming,Exeter Township,State Treasurer,,GRN,TIMOTHY RUNKLE,6
Wyoming,Exeter Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Exeter Township,State Treasurer,,Scattered,SC,0
Wyoming,Factoryville Boro Wards 1,State Treasurer,,DEM,JOE TORSELLA,106
Wyoming,Factoryville Boro Wards 1,State Treasurer,,REP,STACY L GARRITY,125
Wyoming,Factoryville Boro Wards 1,State Treasurer,,LIB,JOE SOLOSKI,11
Wyoming,Factoryville Boro Wards 1,State Treasurer,,GRN,TIMOTHY RUNKLE,7
Wyoming,Factoryville Boro Wards 1,State Treasurer,,Write-Ins,WI,0
Wyoming,Factoryville Boro Wards 1,State Treasurer,,Scattered,SC,0
Wyoming,Factoryville Boro Wards 2,State Treasurer,,DEM,JOE TORSELLA,92
Wyoming,Factoryville Boro Wards 2,State Treasurer,,REP,STACY L GARRITY,119
Wyoming,Factoryville Boro Wards 2,State Treasurer,,LIB,JOE SOLOSKI,5
Wyoming,Factoryville Boro Wards 2,State Treasurer,,GRN,TIMOTHY RUNKLE,1
Wyoming,Factoryville Boro Wards 2,State Treasurer,,Write-Ins,WI,0
Wyoming,Factoryville Boro Wards 2,State Treasurer,,Scattered,SC,1
Wyoming,Falls Township,State Treasurer,,DEM,JOE TORSELLA,332
Wyoming,Falls Township,State Treasurer,,REP,STACY L GARRITY,667
Wyoming,Falls Township,State Treasurer,,LIB,JOE SOLOSKI,27
Wyoming,Falls Township,State Treasurer,,GRN,TIMOTHY RUNKLE,11
Wyoming,Falls Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Falls Township,State Treasurer,,Scattered,SC,0
Wyoming,Forkston Township,State Treasurer,,DEM,JOE TORSELLA,45
Wyoming,Forkston Township,State Treasurer,,REP,STACY L GARRITY,136
Wyoming,Forkston Township,State Treasurer,,LIB,JOE SOLOSKI,2
Wyoming,Forkston Township,State Treasurer,,GRN,TIMOTHY RUNKLE,1
Wyoming,Forkston Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Forkston Township,State Treasurer,,Scattered,SC,2
Wyoming,Laceyville Borough,State Treasurer,,DEM,JOE TORSELLA,31
Wyoming,Laceyville Borough,State Treasurer,,REP,STACY L GARRITY,128
Wyoming,Laceyville Borough,State Treasurer,,LIB,JOE SOLOSKI,3
Wyoming,Laceyville Borough,State Treasurer,,GRN,TIMOTHY RUNKLE,2
Wyoming,Laceyville Borough,State Treasurer,,Write-Ins,WI,0
Wyoming,Laceyville Borough,State Treasurer,,Scattered,SC,0
Wyoming,Lemon Township,State Treasurer,,DEM,JOE TORSELLA,196
Wyoming,Lemon Township,State Treasurer,,REP,STACY L GARRITY,463
Wyoming,Lemon Township,State Treasurer,,LIB,JOE SOLOSKI,9
Wyoming,Lemon Township,State Treasurer,,GRN,TIMOTHY RUNKLE,7
Wyoming,Lemon Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Lemon Township,State Treasurer,,Scattered,SC,1
Wyoming,Mehoopany Township,State Treasurer,,DEM,JOE TORSELLA,88
Wyoming,Mehoopany Township,State Treasurer,,REP,STACY L GARRITY,336
Wyoming,Mehoopany Township,State Treasurer,,LIB,JOE SOLOSKI,18
Wyoming,Mehoopany Township,State Treasurer,,GRN,TIMOTHY RUNKLE,8
Wyoming,Mehoopany Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Mehoopany Township,State Treasurer,,Scattered,SC,1
Wyoming,Meshoppen Borough,State Treasurer,,DEM,JOE TORSELLA,30
Wyoming,Meshoppen Borough,State Treasurer,,REP,STACY L GARRITY,100
Wyoming,Meshoppen Borough,State Treasurer,,LIB,JOE SOLOSKI,3
Wyoming,Meshoppen Borough,State Treasurer,,GRN,TIMOTHY RUNKLE,0
Wyoming,Meshoppen Borough,State Treasurer,,Write-Ins,WI,0
Wyoming,Meshoppen Borough,State Treasurer,,Scattered,SC,0
Wyoming,Meshoppen Township,State Treasurer,,DEM,JOE TORSELLA,87
Wyoming,Meshoppen Township,State Treasurer,,REP,STACY L GARRITY,345
Wyoming,Meshoppen Township,State Treasurer,,LIB,JOE SOLOSKI,10
Wyoming,Meshoppen Township,State Treasurer,,GRN,TIMOTHY RUNKLE,3
Wyoming,Meshoppen Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Meshoppen Township,State Treasurer,,Scattered,SC,1
Wyoming,Monroe Township,State Treasurer,,DEM,JOE TORSELLA,214
Wyoming,Monroe Township,State Treasurer,,REP,STACY L GARRITY,675
Wyoming,Monroe Township,State Treasurer,,LIB,JOE SOLOSKI,16
Wyoming,Monroe Township,State Treasurer,,GRN,TIMOTHY RUNKLE,13
Wyoming,Monroe Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Monroe Township,State Treasurer,,Scattered,SC,2
Wyoming,Nicholson Boro,State Treasurer,,DEM,JOE TORSELLA,114
Wyoming,Nicholson Boro,State Treasurer,,REP,STACY L GARRITY,233
Wyoming,Nicholson Boro,State Treasurer,,LIB,JOE SOLOSKI,13
Wyoming,Nicholson Boro,State Treasurer,,GRN,TIMOTHY RUNKLE,7
Wyoming,Nicholson Boro,State Treasurer,,Write-Ins,WI,0
Wyoming,Nicholson Boro,State Treasurer,,Scattered,SC,0
Wyoming,Nicholson Township,State Treasurer,,DEM,JOE TORSELLA,205
Wyoming,Nicholson Township,State Treasurer,,REP,STACY L GARRITY,501
Wyoming,Nicholson Township,State Treasurer,,LIB,JOE SOLOSKI,15
Wyoming,Nicholson Township,State Treasurer,,GRN,TIMOTHY RUNKLE,4
Wyoming,Nicholson Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Nicholson Township,State Treasurer,,Scattered,SC,0
Wyoming,North Branch Township,State Treasurer,,DEM,JOE TORSELLA,27
Wyoming,North Branch Township,State Treasurer,,REP,STACY L GARRITY,115
Wyoming,North Branch Township,State Treasurer,,LIB,JOE SOLOSKI,1
Wyoming,North Branch Township,State Treasurer,,GRN,TIMOTHY RUNKLE,1
Wyoming,North Branch Township,State Treasurer,,Write-Ins,WI,0
Wyoming,North Branch Township,State Treasurer,,Scattered,SC,0
Wyoming,Northmoreland Township,State Treasurer,,DEM,JOE TORSELLA,258
Wyoming,Northmoreland Township,State Treasurer,,REP,STACY L GARRITY,571
Wyoming,Northmoreland Township,State Treasurer,,LIB,JOE SOLOSKI,14
Wyoming,Northmoreland Township,State Treasurer,,GRN,TIMOTHY RUNKLE,10
Wyoming,Northmoreland Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Northmoreland Township,State Treasurer,,Scattered,SC,2
Wyoming,Noxen Township,State Treasurer,,DEM,JOE TORSELLA,95
Wyoming,Noxen Township,State Treasurer,,REP,STACY L GARRITY,325
Wyoming,Noxen Township,State Treasurer,,LIB,JOE SOLOSKI,13
Wyoming,Noxen Township,State Treasurer,,GRN,TIMOTHY RUNKLE,8
Wyoming,Noxen Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Noxen Township,State Treasurer,,Scattered,SC,1
Wyoming,Overfield Township,State Treasurer,,DEM,JOE TORSELLA,340
Wyoming,Overfield Township,State Treasurer,,REP,STACY L GARRITY,541
Wyoming,Overfield Township,State Treasurer,,LIB,JOE SOLOSKI,23
Wyoming,Overfield Township,State Treasurer,,GRN,TIMOTHY RUNKLE,8
Wyoming,Overfield Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Overfield Township,State Treasurer,,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 1,State Treasurer,,DEM,JOE TORSELLA,44
Wyoming,Tunkhannock Boro Wards 1,State Treasurer,,REP,STACY L GARRITY,106
Wyoming,Tunkhannock Boro Wards 1,State Treasurer,,LIB,JOE SOLOSKI,6
Wyoming,Tunkhannock Boro Wards 1,State Treasurer,,GRN,TIMOTHY RUNKLE,3
Wyoming,Tunkhannock Boro Wards 1,State Treasurer,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 1,State Treasurer,,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 2,State Treasurer,,DEM,JOE TORSELLA,133
Wyoming,Tunkhannock Boro Wards 2,State Treasurer,,REP,STACY L GARRITY,181
Wyoming,Tunkhannock Boro Wards 2,State Treasurer,,LIB,JOE SOLOSKI,5
Wyoming,Tunkhannock Boro Wards 2,State Treasurer,,GRN,TIMOTHY RUNKLE,3
Wyoming,Tunkhannock Boro Wards 2,State Treasurer,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 2,State Treasurer,,Scattered,SC,1
Wyoming,Tunkhannock Boro Wards 3,State Treasurer,,DEM,JOE TORSELLA,61
Wyoming,Tunkhannock Boro Wards 3,State Treasurer,,REP,STACY L GARRITY,128
Wyoming,Tunkhannock Boro Wards 3,State Treasurer,,LIB,JOE SOLOSKI,4
Wyoming,Tunkhannock Boro Wards 3,State Treasurer,,GRN,TIMOTHY RUNKLE,3
Wyoming,Tunkhannock Boro Wards 3,State Treasurer,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 3,State Treasurer,,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 4,State Treasurer,,DEM,JOE TORSELLA,81
Wyoming,Tunkhannock Boro Wards 4,State Treasurer,,REP,STACY L GARRITY,144
Wyoming,Tunkhannock Boro Wards 4,State Treasurer,,LIB,JOE SOLOSKI,5
Wyoming,Tunkhannock Boro Wards 4,State Treasurer,,GRN,TIMOTHY RUNKLE,3
Wyoming,Tunkhannock Boro Wards 4,State Treasurer,,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 4,State Treasurer,,Scattered,SC,0
Wyoming,Tunkhannock Twp #1,State Treasurer,,DEM,JOE TORSELLA,496
Wyoming,Tunkhannock Twp #1,State Treasurer,,REP,STACY L GARRITY,990
Wyoming,Tunkhannock Twp #1,State Treasurer,,LIB,JOE SOLOSKI,26
Wyoming,Tunkhannock Twp #1,State Treasurer,,GRN,TIMOTHY RUNKLE,13
Wyoming,Tunkhannock Twp #1,State Treasurer,,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #1,State Treasurer,,Scattered,SC,1
Wyoming,Tunkhannock Twp #2,State Treasurer,,DEM,JOE TORSELLA,222
Wyoming,Tunkhannock Twp #2,State Treasurer,,REP,STACY L GARRITY,467
Wyoming,Tunkhannock Twp #2,State Treasurer,,LIB,JOE SOLOSKI,13
Wyoming,Tunkhannock Twp #2,State Treasurer,,GRN,TIMOTHY RUNKLE,7
Wyoming,Tunkhannock Twp #2,State Treasurer,,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #2,State Treasurer,,Scattered,SC,0
Wyoming,Washington Township,State Treasurer,,DEM,JOE TORSELLA,175
Wyoming,Washington Township,State Treasurer,,REP,STACY L GARRITY,530
Wyoming,Washington Township,State Treasurer,,LIB,JOE SOLOSKI,22
Wyoming,Washington Township,State Treasurer,,GRN,TIMOTHY RUNKLE,7
Wyoming,Washington Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Washington Township,State Treasurer,,Scattered,SC,0
Wyoming,Windham Township,State Treasurer,,DEM,JOE TORSELLA,81
Wyoming,Windham Township,State Treasurer,,REP,STACY L GARRITY,324
Wyoming,Windham Township,State Treasurer,,LIB,JOE SOLOSKI,4
Wyoming,Windham Township,State Treasurer,,GRN,TIMOTHY RUNKLE,7
Wyoming,Windham Township,State Treasurer,,Write-Ins,WI,0
Wyoming,Windham Township,State Treasurer,,Scattered,SC,0
Wyoming,Braintrim Township,Congress,12,REP,LEE GRIFFIN,42
Wyoming,Braintrim Township,Congress,12,DEM,FRED KELLER,186
Wyoming,Braintrim Township,Congress,12,Write-Ins,WI,0
Wyoming,Braintrim Township,Congress,12,Scattered,SC,0
Wyoming,Clinton Township,Congress,12,REP,LEE GRIFFIN,270
Wyoming,Clinton Township,Congress,12,DEM,FRED KELLER,516
Wyoming,Clinton Township,Congress,12,Write-Ins,WI,0
Wyoming,Clinton Township,Congress,12,Scattered,SC,2
Wyoming,Eaton Township,Congress,12,REP,LEE GRIFFIN,263
Wyoming,Eaton Township,Congress,12,DEM,FRED KELLER,617
Wyoming,Eaton Township,Congress,12,Write-Ins,WI,0
Wyoming,Eaton Township,Congress,12,Scattered,SC,0
Wyoming,Exeter Township,Congress,12,REP,LEE GRIFFIN,126
Wyoming,Exeter Township,Congress,12,DEM,FRED KELLER,274
Wyoming,Exeter Township,Congress,12,Write-Ins,WI,0
Wyoming,Exeter Township,Congress,12,Scattered,SC,4
Wyoming,Factoryville Boro Wards 1,Congress,12,REP,LEE GRIFFIN,121
Wyoming,Factoryville Boro Wards 1,Congress,12,DEM,FRED KELLER,126
Wyoming,Factoryville Boro Wards 1,Congress,12,Write-Ins,WI,0
Wyoming,Factoryville Boro Wards 1,Congress,12,Scattered,SC,0
Wyoming,Factoryville Boro Wards 2,Congress,12,REP,LEE GRIFFIN,91
Wyoming,Factoryville Boro Wards 2,Congress,12,DEM,FRED KELLER,124
Wyoming,Factoryville Boro Wards 2,Congress,12,Write-Ins,WI,0
Wyoming,Factoryville Boro Wards 2,Congress,12,Scattered,SC,1
Wyoming,Falls Township,Congress,12,REP,LEE GRIFFIN,335
Wyoming,Falls Township,Congress,12,DEM,FRED KELLER,716
Wyoming,Falls Township,Congress,12,Write-Ins,WI,0
Wyoming,Falls Township,Congress,12,Scattered,SC,0
Wyoming,Forkston Township,Congress,12,REP,LEE GRIFFIN,44
Wyoming,Forkston Township,Congress,12,DEM,FRED KELLER,140
Wyoming,Forkston Township,Congress,12,Write-Ins,WI,0
Wyoming,Forkston Township,Congress,12,Scattered,SC,2
Wyoming,Laceyville Borough,Congress,12,REP,LEE GRIFFIN,35
Wyoming,Laceyville Borough,Congress,12,DEM,FRED KELLER,130
Wyoming,Laceyville Borough,Congress,12,Write-Ins,WI,0
Wyoming,Laceyville Borough,Congress,12,Scattered,SC,0
Wyoming,Lemon Township,Congress,12,REP,LEE GRIFFIN,197
Wyoming,Lemon Township,Congress,12,DEM,FRED KELLER,479
Wyoming,Lemon Township,Congress,12,Write-Ins,WI,0
Wyoming,Lemon Township,Congress,12,Scattered,SC,1
Wyoming,Mehoopany Township,Congress,12,REP,LEE GRIFFIN,89
Wyoming,Mehoopany Township,Congress,12,DEM,FRED KELLER,363
Wyoming,Mehoopany Township,Congress,12,Write-Ins,WI,0
Wyoming,Mehoopany Township,Congress,12,Scattered,SC,1
Wyoming,Meshoppen Borough,Congress,12,REP,LEE GRIFFIN,31
Wyoming,Meshoppen Borough,Congress,12,DEM,FRED KELLER,103
Wyoming,Meshoppen Borough,Congress,12,Write-Ins,WI,0
Wyoming,Meshoppen Borough,Congress,12,Scattered,SC,0
Wyoming,Meshoppen Township,Congress,12,REP,LEE GRIFFIN,83
Wyoming,Meshoppen Township,Congress,12,DEM,FRED KELLER,364
Wyoming,Meshoppen Township,Congress,12,Write-Ins,WI,0
Wyoming,Meshoppen Township,Congress,12,Scattered,SC,1
Wyoming,Monroe Township,Congress,12,REP,LEE GRIFFIN,214
Wyoming,Monroe Township,Congress,12,DEM,FRED KELLER,704
Wyoming,Monroe Township,Congress,12,Write-Ins,WI,0
Wyoming,Monroe Township,Congress,12,Scattered,SC,1
Wyoming,Nicholson Boro,Congress,12,REP,LEE GRIFFIN,119
Wyoming,Nicholson Boro,Congress,12,DEM,FRED KELLER,247
Wyoming,Nicholson Boro,Congress,12,Write-Ins,WI,0
Wyoming,Nicholson Boro,Congress,12,Scattered,SC,1
Wyoming,Nicholson Township,Congress,12,REP,LEE GRIFFIN,206
Wyoming,Nicholson Township,Congress,12,DEM,FRED KELLER,517
Wyoming,Nicholson Township,Congress,12,Write-Ins,WI,0
Wyoming,Nicholson Township,Congress,12,Scattered,SC,1
Wyoming,North Branch Township,Congress,12,REP,LEE GRIFFIN,26
Wyoming,North Branch Township,Congress,12,DEM,FRED KELLER,123
Wyoming,North Branch Township,Congress,12,Write-Ins,WI,0
Wyoming,North Branch Township,Congress,12,Scattered,SC,0
Wyoming,Northmoreland Township,Congress,12,REP,LEE GRIFFIN,246
Wyoming,Northmoreland Township,Congress,12,DEM,FRED KELLER,610
Wyoming,Northmoreland Township,Congress,12,Write-Ins,WI,0
Wyoming,Northmoreland Township,Congress,12,Scattered,SC,2
Wyoming,Noxen Township,Congress,12,REP,LEE GRIFFIN,104
Wyoming,Noxen Township,Congress,12,DEM,FRED KELLER,342
Wyoming,Noxen Township,Congress,12,Write-Ins,WI,0
Wyoming,Noxen Township,Congress,12,Scattered,SC,2
Wyoming,Overfield Township,Congress,12,REP,LEE GRIFFIN,351
Wyoming,Overfield Township,Congress,12,DEM,FRED KELLER,565
Wyoming,Overfield Township,Congress,12,Write-Ins,WI,0
Wyoming,Overfield Township,Congress,12,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 1,Congress,12,REP,LEE GRIFFIN,45
Wyoming,Tunkhannock Boro Wards 1,Congress,12,DEM,FRED KELLER,117
Wyoming,Tunkhannock Boro Wards 1,Congress,12,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 1,Congress,12,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 2,Congress,12,REP,LEE GRIFFIN,131
Wyoming,Tunkhannock Boro Wards 2,Congress,12,DEM,FRED KELLER,195
Wyoming,Tunkhannock Boro Wards 2,Congress,12,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 2,Congress,12,Scattered,SC,1
Wyoming,Tunkhannock Boro Wards 3,Congress,12,REP,LEE GRIFFIN,60
Wyoming,Tunkhannock Boro Wards 3,Congress,12,DEM,FRED KELLER,138
Wyoming,Tunkhannock Boro Wards 3,Congress,12,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 3,Congress,12,Scattered,SC,0
Wyoming,Tunkhannock Boro Wards 4,Congress,12,REP,LEE GRIFFIN,85
Wyoming,Tunkhannock Boro Wards 4,Congress,12,DEM,FRED KELLER,152
Wyoming,Tunkhannock Boro Wards 4,Congress,12,Write-Ins,WI,0
Wyoming,Tunkhannock Boro Wards 4,Congress,12,Scattered,SC,0
Wyoming,Tunkhannock Twp #1,Congress,12,REP,LEE GRIFFIN,493
Wyoming,Tunkhannock Twp #1,Congress,12,DEM,FRED KELLER,1042
Wyoming,Tunkhannock Twp #1,Congress,12,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #1,Congress,12,Scattered,SC,2
Wyoming,Tunkhannock Twp #2,Congress,12,REP,LEE GRIFFIN,218
Wyoming,Tunkhannock Twp #2,Congress,12,DEM,FRED KELLER,493
Wyoming,Tunkhannock Twp #2,Congress,12,Write-Ins,WI,0
Wyoming,Tunkhannock Twp #2,Congress,12,Scattered,SC,0
Wyoming,Washington Township,Congress,12,REP,LEE GRIFFIN,174
Wyoming,Washington Township,Congress,12,DEM,FRED KELLER,566
Wyoming,Washington Township,Congress,12,Write-Ins,WI,0
Wyoming,Washington Township,Congress,12,Scattered,SC,2
Wyoming,Windham Township,Congress,12,REP,LEE GRIFFIN,73
Wyoming,Windham Township,Congress,12,DEM,FRED KELLER,338
Wyoming,Windham Township,Congress,12,Write-Ins,WI,0
Wyoming,Windham Township,Congress,12,Scattered,SC,0
Wyoming,Braintrim Township,PA Rep,117,DEM,KAREN BOBACK,213
Wyoming,Braintrim Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Braintrim Township,PA Rep,117,Scattered,SC,7
Wyoming,Clinton Township,PA Rep,117,DEM,KAREN BOBACK,665
Wyoming,Clinton Township,PA Rep,117,Write-Ins,WI,0
Wyoming,Clinton Township,PA Rep,117,Scattered,SC,30
